,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,7.0,0.0,1.0,8.0,0.0,174.0,7.0,74.0,7041.0,0.0,0.0,0.0,1.0,11.0,0,232.0,63.0,0.0,1665.0,16.0,0.0,2.0,0.0,12.0,3577.0,21.0,505.0,1.0,13.0,0.0,0.0,88.0,119.0,33.0,2238.0,16.0,112.0,74.0,4.0,4.0,958.0,315.0,0.0,2073.0,27.0,4.0,143.0,6.0,6.0,51.0,2.0,0.0,0.0,11.0,0.0,0.0,13.0,697.0,6.0,13.0,4.0,24.0,1.0,1.0,20.0,4902.0,0.0,7513.0,0.0,17.0,186.0,3433.0,58.0,2085.0,139.0,32.0,272.0,0.0,0.0,3.0,36.0,500.0,0.0,1.0,0.0,0.0,190.0,3675.0,0.0,3061.0,542.0,0.0,3.0,30.0,20.0,982.0,166.0,297.0,49.0,692.0,0.0,19.0,8.0,32.0,3.0,0.0,176.0,0.0
15,0.0,0.0,0.0,2.0,0.0,24.0,0.0,18.0,355.0,0.0,0.0,0.0,0.0,0.0,232.0,0,2.0,0.0,48.0,2.0,0.0,0.0,0.0,4.0,32.0,2.0,7.0,0.0,0.0,1.0,0.0,3.0,2.0,14.0,94.0,0.0,21.0,5.0,2.0,0.0,24.0,12.0,0.0,35.0,23.0,11.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,208.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,105.0,0.0,4.0,12.0,98.0,9.0,73.0,0.0,2.0,367.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,165.0,0.0,159.0,25.0,0.0,0.0,0.0,0.0,19.0,3.0,3.0,0.0,13.0,0.0,35.0,0.0,0.0,0.0,0.0,145.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,36.0,0.0,0.0,1.0,31.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,1.0,0.0,27.0,4.0,11.0,705.0,1.0,0.0,0.0,0.0,1.0,1665.0,48.0,15.0,0.0,0,2.0,0.0,0.0,1.0,3.0,597.0,0.0,50.0,1.0,3.0,2.0,0.0,9.0,33.0,3.0,312.0,0.0,13.0,28.0,0.0,3.0,336.0,63.0,0.0,443.0,5.0,1.0,32.0,1.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1077.0,0.0,748.0,0.0,0.0,30.0,693.0,7.0,750.0,99.0,20.0,46.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,16.0,558.0,1.0,315.0,82.0,0.0,0.0,6.0,3.0,83.0,13.0,38.0,1.0,52.0,0.0,12.0,0.0,7.0,0.0,0.0,54.0,0.0
19,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,17.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
