,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0,136.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,55.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,1.0,12.0,0.0,5.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,237.0,0.0,6.0,11.0,50.0,4000.0,55.0,97.0,111337.0,14.0,4.0,0.0,3.0,136.0,0,4274.0,663.0,0.0,1162.0,144.0,8.0,20.0,13.0,149.0,4085.0,368.0,2168.0,4.0,373.0,27.0,46.0,158.0,251.0,381.0,46437.0,124.0,9842.0,317.0,248.0,223.0,1476.0,652.0,3.0,3372.0,365.0,17.0,2013.0,129.0,201.0,365.0,14.0,7.0,31.0,2294.0,23.0,31.0,131.0,7782.0,59.0,335.0,25.0,1635.0,32.0,116.0,31.0,5097.0,8.0,42675.0,2.0,166.0,2099.0,17588.0,974.0,1852.0,86.0,534.0,3203.0,6.0,0.0,33.0,403.0,543.0,0.0,49.0,1.0,0.0,217.0,1178.0,13.0,1773.0,18268.0,10.0,1.0,110.0,463.0,20463.0,444.0,592.0,616.0,14581.0,3.0,499.0,41.0,208.0,23.0,0.0,2138.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,100.0,0.0,0.0,0.0,0.0,197.0,0.0,9.0,4062.0,2.0,0.0,0.0,0.0,5.0,4274.0,0,25.0,0.0,53.0,11.0,0.0,0.0,0.0,4.0,174.0,6.0,401.0,0.0,1.0,8.0,0.0,0.0,5.0,420.0,1147.0,106.0,181.0,71.0,55.0,41.0,20.0,84.0,0.0,40.0,265.0,45.0,168.0,0.0,40.0,14.0,0.0,0.0,0.0,18.0,5.0,1.0,11.0,3604.0,10.0,6.0,0.0,96.0,2.0,55.0,4.0,73.0,0.0,1172.0,0.0,7.0,51.0,320.0,100.0,43.0,1.0,53.0,7104.0,0.0,0.0,3.0,34.0,123.0,0.0,1.0,0.0,0.0,103.0,47.0,0.0,128.0,763.0,4.0,0.0,6.0,4.0,361.0,19.0,34.0,13.0,239.0,0.0,105.0,0.0,19.0,0.0,0.0,2028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,377.0,1.0,0.0,0.0,0.0,1.0,663.0,25.0,0,0.0,62.0,2.0,0.0,0.0,0.0,36.0,22.0,0.0,96.0,7.0,5.0,0.0,0.0,0.0,1.0,3.0,203.0,5.0,6.0,10.0,4.0,0.0,230.0,7.0,0.0,13.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,146.0,0.0,0.0,2.0,82.0,2.0,37.0,1.0,4.0,16.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,22.0,0.0,0.0,12.0,0.0,114.0,3.0,0.0,0.0,38.0,0.0,16.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,1.0,2.0,0.0,18.0,0.0,6.0,877.0,0.0,0.0,0.0,0.0,1.0,1162.0,53.0,62.0,0.0,0,1.0,1.0,8.0,0.0,0.0,286.0,0.0,15.0,0.0,2.0,0.0,0.0,11.0,24.0,9.0,413.0,5.0,3.0,58.0,2.0,3.0,105.0,14.0,0.0,451.0,2.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,46.0,0.0,0.0,0.0,9.0,0.0,6.0,3.0,852.0,0.0,453.0,0.0,2.0,20.0,388.0,6.0,255.0,27.0,5.0,28.0,0.0,0.0,1.0,12.0,23.0,0.0,2.0,0.0,0.0,59.0,101.0,0.0,386.0,86.0,1.0,0.0,0.0,0.0,199.0,28.0,3.0,17.0,72.0,1.0,19.0,1.0,2.0,8.0,0.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,144.0,11.0,2.0,0.0,1.0,0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,149.0,59.0,3.0,2.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0.0,6.0,17.0,8.0,2.0,0.0,10.0,25.0,0.0,0.0,16.0,17.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,9.0,0.0,16.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
